refseq_mrna,entrezgene,uniprot_gn,external_gene_name
39967,NM_175224,75624,Q8BP48,Metap1
39968,NM_175225,75812,Q3UJT0,Tasp1
39969,NM_175225,75812,Q8R1G1,Tasp1
39970,NM_175226,75841,,Rnf139
39971,NM_175228,75905,,4930578C19Rik
39972,NM_175229,75956,Q8BTI8,Srrm2
39973,NM_175231,107823,Q8BVE8,Nsd2
39974,NM_175234,76132,Q3UMF9,Faxc
39975,NM_175235,76183,Q7TN33,Celf6
39976,NM_175236,76187,Q8R0N6,Adhfe1
39977,NM_175238,51869,,Rif1
39978,NM_175240,76415,Q0VAY3,Fam187b
39979,NM_175241,76421,G3X9D1,1700028K03Rik
39980,NM_175242,76448,Q8BQ30,Ppp1r18
39981,NM_175244,76608,Q3U487,Hectd3
39982,NM_175245,76789,Q8BUR9,Mzt1
39983,NM_175246,76793,Q8BIZ6,Snip1
39984,NM_175247,22690,P10078,Zfp28
39985,NM_175249,76943,A0A0R4J1A5,Psapl1
39986,NM_175250,76971,B1PQU4,Sult2a8
39987,NM_175250,76971,Q8BGL3,Sult2a8
39988,NM_175251,77044,E9Q7E2,Arid2
39989,NM_175251,77044,Q9D982,Arid2
39990,NM_175252,77117,,Zfp934
39991,NM_175255,77371,Q3U2P1,Sec24a
39992,NM_175256,77446,E9Q7X6,Heg1
39993,NM_175258,192786,B2RUJ6,Rapgef6
39994,NM_175259,77552,Q8CA71,Shisa4
39995,NM_175260,77579,Q3UH59,Myh10
39996,NM_175260,77579,Q8BXF2,Myh10
39997,NM_175260,77579,Q61879,Myh10
39998,NM_175263,77583,Q8R116,Notum
39999,NM_175265,77744,Q8BS90,Bora
40000,NM_175266,77781,Q8VEH5,Epm2aip1
40001,NM_175268,77938,Q8BGR5,Fam53b
40002,NM_175268,77938,Q3U0R8,Fam53b
40003,NM_175268,77938,Q3TNT2,Fam53b
40004,NM_175270,78088,Q8BZW2,Sowahb
40005,NM_175271,78134,Q8BLG2,Lpar4
40006,NM_175272,78286,,Nav2
40007,NM_175273,78323,Q14DQ1,Fam219b
40008,NM_175274,78339,Q6P5F7,Ttyh3
40009,NM_175275,338349,A2AM05,Cntln
40010,NM_175276,225288,Q76LL6,Fhod3
40011,NM_175277,78653,Q8CEI1,Bola3
40012,NM_175277,78653,Q14A77,Bola3
40013,NM_175279,78748,Q8BL43,Rassf10
40014,NM_175280,78774,B7ZCD4,Cfap61
40015,NM_175280,78774,B7ZCD6,Cfap61
40016,NM_175280,78774,Q80ZP9,Cfap61
40017,NM_175280,78774,Q6ZWM9,Cfap61
40018,NM_175280,78774,B7ZCD7,Cfap61
40019,NM_175283,78925,,Srd5a1
40020,NM_175284,93897,Q149J3,Fzd10
40021,NM_175284,93897,Q8BKG4,Fzd10
40022,NM_175285,96957,Q8BXJ9,Tmem62
40023,NM_175286,97031,A2AI08,Tprn
40024,NM_175287,97159,,A430005L14Rik
40025,NM_175290,97895,,Nlrp4f
40026,NM_175291,210293,Q8BLX9,Dock10
40027,NM_175293,98303,,D630023F18Rik
40028,NM_175294,98415,Q80XU3,Nucks1
40029,NM_175296,98558,Q8BVN9,Mael
40030,NM_175300,99152,Q8BZQ7,Anapc2
40031,NM_175303,99377,Q8BX22,Sall4
40032,NM_175305,100061,Q8BZT5,Lrrc19
40033,NM_175306,100169,Q501J7,Phactr4
40034,NM_175307,100342,Q8C152,Fam46b
40035,NM_175308,100465,B1ASD4,Mob3c
40036,NM_175308,100465,Q8BJG4,Mob3c
40037,NM_175309,100647,,Upk3b
40038,NM_175310,100710,Q4VA53,Pds5b
40039,NM_175311,101023,Q6PD29,Zfp513
40040,NM_175312,101148,Q8BXK4,Bmt2
40041,NM_175313,101351,Q8BYW9,Eogt
40042,NM_175314,101401,,Adamts9
40043,NM_175315,101434,A0A0B4J1L0,Ceacam15
40044,NM_175316,101488,Q3V1K7,Slco2b1
40045,NM_175316,101488,Q8BXB6,Slco2b1
40046,NM_175317,101592,Q8C0D5,Efl1
40047,NM_175318,101685,Q68FG3,Spty2d1
40048,NM_175319,101744,B2RRA7,Acp7
40049,NM_175324,102632,,Acad11
40050,NM_175325,102774,Q8C1Z7,Bbs4
40051,NM_175325,102774,A6H669,Bbs4
40052,NM_175326,102871,Q8C779,D330045A20Rik
40053,NM_175328,103098,Q8BG16,Slc6a15
40054,NM_175329,103172,Q7TNL9,Chchd10
40055,NM_175331,103466,Q3UHB1,Nt5dc3
40056,NM_175332,103551,Q7TNS8,Epop
40057,NM_175333,103775,Q8BVN7,Slc25a41
40058,NM_175333,103775,B8ZHC8,Slc25a41
40059,NM_175334,103806,Q6T264,Maml1
40060,NM_175335,83602,Q149E9,Gtf2a1
40061,NM_175335,83602,Q99PM3,Gtf2a1
40062,NM_175336,104859,Q3UH45,Tecpr2
40063,NM_175337,217716,A0A1Y7VMP7,Mlh3
40064,NM_175337,217716,Q68FG1,Mlh3
40065,NM_175337,217716,A0A1Y7VJX4,Mlh3
40066,NM_175340,105193,Q0VF71,Nhlrc1
40067,NM_175340,105193,Q8BR37,Nhlrc1
40068,NM_175341,105559,Q8C181,Mbnl2
40069,NM_175342,105594,Q8BX39,Cphx1
40070,NM_175343,218865,Q8BJ64,Chdh
40071,NM_175344,105722,Q6P9J9,Ano6
40072,NM_175347,106393,Q7TQ48,Srl
40073,NM_175349,106557,Q8BVP2,Ldhal6b
40074,NM_175350,106757,E9Q9F6,Catsperd
40075,NM_175352,106840,Q8C4B4,Unc119b
40076,NM_175353,107371,Q3U9D6,Exoc6
40077,NM_175356,107650,Q8BKC8,Pi4kb
40078,NM_175357,58799,Q8C7D2,Crbn
40079,NM_175358,108672,Q8BGJ0,Zdhhc15
40080,NM_175360,108689,Q3UXU8,Stn1
40081,NM_175360,108689,Q8K2X3,Stn1
40082,NM_175362,108723,,Card11
40083,NM_175363,223828,G3X959,Pphln1
40084,NM_175363,223828,Q3UBL8,Pphln1
40085,NM_175363,223828,G3UWD4,Pphln1
40086,NM_175364,108755,Q8R033,Lyrm2
40087,NM_175366,108797,,Mex3b
40088,NM_175367,108800,Q8BZ60,Ston2
40089,NM_175368,108803,Q8C5U4,Spem2
40090,NM_175369,108811,Q8BVN0,Ccdc122
40091,NM_175369,108811,Q4VA24,Ccdc122
40092,NM_175370,108812,Q8BVM7,Als2cr12
40093,NM_175372,108841,Q8CEE7,Rdh13
40094,NM_175374,108853,Q8BJU9,Mtrf1l
40095,NM_175375,108857,,Ankhd1
40096,NM_175378,78785,Q8CI96,Clip4
40097,NM_175378,78785,Q3TTL7,Clip4
40098,NM_175380,333433,Q3ULJ0,Gpd1l
40099,NM_175380,333433,B2RSR7,Gpd1l
40100,NM_175381,108899,,2700081O15Rik
40101,NM_175382,108900,Q8BFZ8,Fam72a
40102,NM_175383,108902,Q8BWP8,B4gat1
40103,NM_175384,108912,Q14B71,Cdca2
40104,NM_175386,108927,Q8BM86,Lhfp
40105,NM_175387,93686,Q8BP71,Rbfox2
40106,NM_175388,108937,E9Q7F2,Rnf169
40107,NM_175389,108943,,Trmt10a
40108,NM_175391,108956,Q8C6E1,Apol7c
40109,NM_175392,108958,Q8BK03,Miga2
40110,NM_175393,108978,,4930555G01Rik
40111,NM_175394,60532,E0CYH0,Wtap
40112,NM_175397,109032,Q8BVK9,Sp110
40113,NM_175398,109050,Q80VY2,Fam212b
40114,NM_175399,109075,Q921I9,Exosc4
40115,NM_175399,109075,Q542B0,Exosc4
40116,NM_175400,109079,Q8BH69,Sephs1
40117,NM_175401,109082,Q8CFE8,Fbxw17
40118,NM_175402,109095,Q6PHZ5,Rbm15b
40119,NM_175403,109154,Q6ZQI3,Mlec
40120,NM_175406,242341,Q80SY3,Atp6v0d2
40121,NM_175407,109205,Q0P5V2,Sobp
40122,NM_175408,109218,,Tmem139
40123,NM_175411,109229,Q8C569,Fam118b
40124,NM_175413,109245,Q8BGI7,Lrrc39
40125,NM_175413,109245,Q0VDT4,Lrrc39
40126,NM_175414,109246,Q8BJU2,Tspan9
40127,NM_175417,109254,Q8C138,Adtrp
40128,NM_175418,109272,D3YU50,Mybpc1
40129,NM_175418,109272,Q6P6L5,Mybpc1
40130,NM_175419,109275,,Actr5
40131,NM_175421,226971,Q9QZC7,Plekhb2
40132,NM_175421,226971,Q3UFC9,Plekhb2
40133,NM_175423,109305,Q8BWG9,Orai1
40134,NM_175423,109305,A3KCG1,Orai1
40135,NM_175424,109314,Q8BV84,Prr9
40136,NM_175425,109323,Q8BVD7,C1qtnf7
40137,NM_175425,109323,Q5BKS0,C1qtnf7
40138,NM_175427,109349,Q8BUM6,Fam163b
40139,NM_175427,109349,B2RVN8,Fam163b
40140,NM_175428,114565,G3X9A3,Zbtb21
40141,NM_175429,207474,Q8C7J6,Kctd12b
40142,NM_175430,207607,Q8BI79,Ccdc40
40143,NM_175431,207921,Q497Q6,Fam228b
40144,NM_175432,208213,,Tmem132c
40145,NM_175433,209225,Q3U288,Zfp710
40146,NM_175434,210027,Q1LZI2,Slc35f3
40147,NM_175436,210172,Q8BI66,Zfp526
40148,NM_175437,212167,Q3TCV3,Gsap
40149,NM_175438,212647,Q8CHT0,Aldh4a1
40150,NM_175439,212679,A2RT28,Mars2
40151,NM_175439,212679,Q499X9,Mars2
40152,NM_175440,213171,Q8BJR6,Prss27
40153,NM_175441,213435,Q3UIZ8,Mylk3
40154,NM_175442,213438,A2ASC4,P2ry10b
40155,NM_175442,213438,Q8BY68,P2ry10b
40156,NM_175443,214253,A7MCT6,Etnk2
40157,NM_175445,215653,Q8BMS9,Rassf2
40158,NM_175446,215693,G5E8E4,Zmat1
40159,NM_175448,215890,Q8BG92,Clvs2
40160,NM_175449,215900,Q8C9E8,Fam26f
40161,NM_175450,216156,Q4VBE8,Wdr18
40162,NM_175451,216197,Q8BMK4,Ckap4
40163,NM_175452,118454,Q8BQU6,Gjc2
40164,NM_175454,217310,Q8R1F6,Hid1
40165,NM_175454,217310,Q3UU20,Hid1
40166,NM_175455,218440,Q3UUF8,Ankrd34b
40167,NM_175456,223513,Q8BUZ1,Abra
40168,NM_175457,223658,,Mroh1
40169,NM_175459,226075,Q0GE24,Glis3
40170,NM_175460,226518,Q8BNJ3,Nmnat2
40171,NM_175460,226518,Q5HZI3,Nmnat2
40172,NM_175461,226610,Q8BQN5,Fam78b
40173,NM_175462,227632,Q6ZPR4,Kcnt1
40174,NM_175462,227632,C0KTP6,Kcnt1
40175,NM_175464,227937,Q68FH0,Pkp4
40176,NM_175465,228071,Q80UK0,Sestd1
40177,NM_175466,228491,Q8BIQ8,Zfp770
40178,NM_175467,228677,Q8BG54,Sptlc3
40179,NM_175471,230582,B1AS42,Cyb5rl
40180,NM_175472,230594,B2RX14,Zcchc11
40181,NM_175473,231470,Q80T14,Fras1
40182,NM_175474,231717,Q8BH49,Fam109a
40183,NM_175475,232174,Q811W2,Cyp26b1
40184,NM_175476,232201,Q8BYW1,Arhgap25
40185,NM_175477,232976,Q8BY46,Zfp574
40186,NM_175478,233067,Q8BLY3,Lrfn3
40187,NM_175480,234725,A0A1D5RMC2,Zfp612
40188,NM_175480,234725,Q3V041,Zfp612
40189,NM_175481,110637,Q8BMF5,Grik4
40190,NM_175482,235323,Q5I043,Usp28
40191,NM_175483,235406,Q4VAA7,Snx33
40192,NM_175484,235431,Q8BH44,Coro2b
40193,NM_175485,235472,Q2EY15,Prtg
40194,NM_175486,235599,Q14AT3,6430571L13Rik
40195,NM_175488,237465,Q8CDN8,Ccdc38
40196,NM_175489,237542,B9EJ86,Osbpl8
40197,NM_175490,237716,Q6X632,Gpr75
40198,NM_175490,237716,Q059L0,Gpr75
40199,NM_175491,237782,Q3UMB5,Smcr8
40200,NM_175493,238377,Q8BFQ3,Gpr68
40201,NM_175494,238673,Q0VDT2,Zfp367
40202,NM_175495,238725,Q8BL07,Gpr150
40203,NM_175497,238880,Q8BFZ3,Actbl2
40204,NM_175498,239157,Q8BHK0,Pnma2
40205,NM_175499,239250,A6H6M2,Slitrk6
40206,NM_175499,239250,Q8C110,Slitrk6
40207,NM_175500,103978,Q8CAL5,Gpc5
40208,NM_175500,103978,H3BLN8,Gpc5
40209,NM_175501,239337,Q811B3,Adamts12
40210,NM_175502,239408,Q8BQU7,Tmem74
40211,NM_175503,239435,Q811W1,Aard
40212,NM_175506,240322,P59509,Adamts19
40213,NM_175507,240660,Q8BY79,Slc35g1
40214,NM_175510,329178,B8XCJ6,Unc80
40215,NM_175510,329178,I6L9J4,Unc80
40216,NM_175511,241303,Q8C552,Fam78a
40217,NM_175511,241303,A2ATN4,Fam78a
40218,NM_175512,241452,Q58NB6,Dhrs9
40219,NM_175512,241452,Q148Q4,Dhrs9
40220,NM_175513,241514,A2AKY4,Zfp804a
40221,NM_175514,241520,,Fam171b
40222,NM_175515,380614,Q059U7,Intu
40223,NM_175516,242384,B2RQD4,Lingo2
40224,NM_175516,242384,Q3URE9,Lingo2
40225,NM_175517,242408,Q8C627,Fam221b
40226,NM_175518,242474,B1AZA5,Tmem245
40227,NM_175519,243043,Q50H33,Kctd8
40228,NM_175520,243270,,Hcar1
40229,NM_175521,243300,Q6PFX7,Nyap1
40230,NM_175522,243312,Q8C8T7,Elfn1
40231,NM_175523,243382,B9EHW0,Ppm1k
40232,NM_175523,243382,Q8BXN7,Ppm1k
40233,NM_175524,243407,G3UWA8,C130060K24Rik
40234,NM_175525,243612,Q8C3L1,Ssu2
40235,NM_175526,243653,Q8BWY2,Clec1a
40236,NM_175528,243780,Q3UHG7,E330009J07Rik
40237,NM_175529,243813,Q8BTN6,Leng9
40238,NM_175530,243867,Q8BG80,Fbxo46
40239,NM_175531,243979,W8W3G3,Mrgprb2
40240,NM_175531,243979,Q3KNA1,Mrgprb2
40241,NM_175532,244202,Q8CCN1,Nlrp10
40242,NM_175532,244202,Q6JGS9,Nlrp10
40243,NM_175533,244234,B3F5L5,5830411N06Rik
40244,NM_175533,244234,B3F5L4,5830411N06Rik
40245,NM_175534,244238,Q91ZB7,Mrgpre
40246,NM_175534,244238,Q4V9R2,Mrgpre
40247,NM_175535,244867,Q6IFT4,Arhgap20
40248,NM_175537,245007,Q3LR78,Zbtb38
40249,NM_175537,245007,Q8BW24,Zbtb38
40250,NM_175538,245269,Q8BHI9,Nim1k
40251,NM_175539,245403,Q8BGW4,Dcaf12l2
40252,NM_175540,245527,Q8BX35,Eda2r
40253,NM_175540,245527,Q3KP88,Eda2r
40254,NM_175541,245631,Q4VA55,Mum1l1
40255,NM_175542,246102,Q8R4Y8,Rttn
40256,NM_175543,268451,Q8BQP8,Rab11fip4
40257,NM_175546,268752,Q8BUB4,Wdfy2
40258,NM_175547,268857,,Nlrc3
40259,NM_175548,268890,Q3TYE5,Lsamp
40260,NM_175548,268890,Q8BLK3,Lsamp
40261,NM_175549,268902,Q19AB2,Robo2
40262,NM_175550,108011,Q80V94,Ap4e1
40263,NM_175551,23856,Q8C9B9,Dido1
40264,NM_175552,269470,Q8BHB4,Wdr3
40265,NM_175554,269582,Q80YR7,Clspn
40266,NM_175556,269615,A2AP18,Plch2
40267,NM_175557,269800,,Zfp384
40268,NM_175558,269870,Q8C9M8,Zfp446
40269,NM_175558,269870,G3X9U2,Zfp446
40270,NM_175558,269870,Q149D4,Zfp446
40271,NM_175560,269997,Q8BHM7,Zfp747
40272,NM_175561,270109,Q5DU28,Pcnx2
40273,NM_175562,270160,Q0PD15,Rab39
40274,NM_175562,270160,Q8BHD0,Rab39
40275,NM_175563,270906,Q8BHE0,Prr11
40276,NM_175564,271711,Q8BG50,Tmem169
40277,NM_175565,321022,Q4VAA2,Cdv3
40278,NM_175606,74318,Q8R1H0,Hopx
40279,NM_175628,232345,Q6GQT1,A2m
40280,NM_175631,228942,Q8BME9,Cbln4
40281,NM_175632,232790,Q8VBT3,Oscar
40282,NM_175638,69847,Q80UE6,Wnk4
40283,NM_175639,72515,Q6ZQL4,Wdr43
40284,NM_175640,103968,Q8CGN5,Plin1
40285,NM_175640,103968,A0A0U1RNY2,Plin1
40286,NM_175641,108075,Q8K4G1,Ltbp4
40287,NM_175642,210933,Q80ZF8,Adgrb3
40288,NM_175642,210933,Q68FL1,Adgrb3
40289,NM_175642,210933,Q8BJ13,Adgrb3
40290,NM_175643,216725,Q8C9W3,Adamts2
40291,NM_175644,217674,B2RTN6,Gphb5
40292,NM_175644,217674,Q812B2,Gphb5
40293,NM_175645,233781,,Xylt1
40294,NM_175646,234723,Q8BUH1,Txnl4b
40295,NM_175647,242523,Q8CFG4,Dmrta1
40296,NM_175648,244183,Q8BY96,Trim30b
40297,NM_175648,102640171,Q8BY96,Trim30b
40298,NM_175649,244237,Q3U3N2,Tnfrsf26
40299,NM_175649,244237,P83626,Tnfrsf26
40300,NM_175650,268878,Q3TYU2,Atp13a5
40301,NM_175652,320332,P62806,Hist4h4
40302,NM_175652,320332,B2RTM0,Hist4h4
40303,NM_175653,319148,P84228,Hist1h3c
40304,NM_175653,319148,B9EI85,Hist1h3c
40305,NM_175654,319156,P62806,Hist1h4d
40306,NM_175654,319156,B2RTM0,Hist1h4d
40307,NM_175655,319157,P62806,Hist1h4f
40308,NM_175655,319157,B2RTM0,Hist1h4f
40309,NM_175656,319158,P62806,Hist1h4i
40310,NM_175656,319158,B2RTM0,Hist1h4i
40311,NM_175657,319161,P62806,Hist1h4n
40312,NM_175657,319161,B2RTM0,Hist1h4n
40313,NM_175658,319163,Q8CGP4,Hist1h2aa
40314,NM_175659,319168,Q8CGP6,Hist1h2ah
40315,NM_175659,319168,A3KPD0,Hist1h2ah
40316,NM_175660,319172,C0HKE1,Hist1h2ab
40317,NM_175660,319172,C0HKE2,Hist1h2ab
40318,NM_175660,319172,C0HKE3,Hist1h2ab
40319,NM_175660,319172,C0HKE4,Hist1h2ab
40320,NM_175660,319172,C0HKE5,Hist1h2ab
40321,NM_175660,319172,C0HKE6,Hist1h2ab
40322,NM_175660,319172,C0HKE7,Hist1h2ab
40323,NM_175660,319172,C0HKE8,Hist1h2ab
40324,NM_175660,319172,C0HKE9,Hist1h2ab
40325,NM_175660,319172,B2RVF0,Hist1h2ab
40326,NM_175661,319173,Q8CGP5,Hist1h2af
40327,NM_175662,319176,Q64523,Hist2h2ac
40328,NM_175662,319176,Q149V4,Hist2h2ac
40329,NM_175663,319177,P70696,Hist1h2ba
40330,NM_175664,319178,Q64475,Hist1h2bb
40331,NM_175665,319184,Q8CGP1,Hist1h2bk
40332,NM_175665,319184,B2RVD5,Hist1h2bk
40333,NM_175666,319189,Q64525,Hist2h2bb
40334,NM_175667,319196,Q9D2J7,Ankef1
40335,NM_175667,319196,Q8BLU6,Ankef1
40336,NM_175668,319197,Q8BUD0,Gpr4
40337,NM_175669,319200,Q8BZR0,Gpr82
40338,NM_175674,319217,,Vmn2r7
40339,NM_175675,74919,Q8VE96,Slc35f6
40340,NM_175677,319236,,Trim12c
40341,NM_175678,319239,A1KXK3,Npsr1
40342,NM_175678,319239,Q8BZP8,Npsr1
40343,NM_175681,93896,Q5IXF8,Glp2r
40344,NM_175681,93896,Q8BM22,Glp2r
40345,NM_175681,93896,A0A158RFU9,Glp2r
40346,NM_175682,319259,Q8BV89,Bricd5
40347,NM_175683,227525,Q8K4J0,Dclre1c
40348,NM_175683,227525,Q32MX8,Dclre1c
40349,NM_175684,319262,Q6PFY1,Fchsd1
40350,NM_175686,18933,P63013,Prrx1
40351,NM_175687,319278,Q8CAK3,A230050P20Rik
40352,NM_175688,319293,,A530099J19Rik
40353,NM_175692,319317,Q4G0K9,Snhg11
40354,NM_175696,319352,Q6P1B3,Pianp
40355,NM_175730,15424,P32043,Hoxc5
40356,NM_175731,171168,Q8R4X1,Acer1
40357,NM_175749,218210,,Nup153
40358,NM_175750,243743,Q80UG2,Plxna4
40359,NM_175751,269023,B9EKR3,Zfp608
40360,NM_175751,269023,Q56A10,Zfp608
40361,NM_175752,108699,Q91V57,Chn1
40362,NM_175752,108699,A7VK13,Chn1
40363,NM_175752,108699,A7VK14,Chn1
40364,NM_175770,24074,Q9R1C0,Taf7
40365,NM_175833,321022,Q4VAA2,Cdv3
40366,NM_175836,20742,Q62261,Sptbn1
40367,NM_175860,16205,Q3TFI6,Gimap1
40368,NM_175930,217944,Q8C0Q9,Rapgef5
40369,NM_175933,19305,O09012,Pex5
40370,NM_175935,68401,Q6NSQ9,G6pc3
40371,NM_175936,216144,Q80Z09,Vmn2r81
40372,NM_175937,231207,,Cpeb2
40373,NM_175938,238555,A4QPC6,Btn2a2
40374,NM_175938,238555,B9EJ60,Btn2a2
40375,NM_175939,244486,G3X9B5,Adam29
40376,NM_176073,54381,Q9WVJ3,Cpq
40377,NM_176785,20170,Q8BLY7,Hps6
40378,NM_176807,64931,G5E8D3,Izumo1r
40379,NM_176807,64931,Q8BY83,Izumo1r
40380,NM_176807,64931,Q9EQF4,Izumo1r
40381,NM_176808,193813,Q8K5B2,Mcfd2
40382,NM_176808,193813,D0EW11,Mcfd2
40383,NM_176828,223665,,C030006K11Rik
40384,NM_176829,216622,Q8C0T1,4931440F15Rik
40385,NM_176830,66180,Q8K2B0,P3h4
40386,NM_176831,66812,Q8BZB2,Ppcdc
40387,NM_176831,66812,A0A1L1ST77,Ppcdc
40388,NM_176832,68166,Q52KF3,Spire1
40389,NM_176833,68606,Q8CGA0,Ppm1f
40390,NM_176834,68846,Q8K0W3,Rnf208
40391,NM_176835,72778,Q8CHS2,Dnajc22
40392,NM_176836,72826,Q80XP8,Fam76b
40393,NM_176836,72826,D6RG49,Fam76b
40394,NM_176837,73910,Q8K0Q5,Arhgap18
40395,NM_176838,77411,Q8K0G8,Esrp2
40396,NM_176839,27416,Q9R1X5,Abcc5
40397,NM_176839,27416,Q6P8Q2,Abcc5
40398,NM_176840,106326,G5E8A0,Osbpl11
40399,NM_176841,108686,,Ccdc88a
40400,NM_176842,69786,G3X9K8,Tprkb
40401,NM_176842,69786,Q8QZZ7,Tprkb
40402,NM_176843,109077,Q8CHT3,Ints5
40403,NM_176844,110835,Q2MKA5,Chrna5
40404,NM_176845,114874,,Ddhd1
40405,NM_176846,320051,Q0VAV2,Exph5
40406,NM_176847,16470,Q0VBT9,Ush1g
40407,NM_176847,16470,Q80T11,Ush1g
40408,NM_176848,230904,Q80UW2,Fbxo2
40409,NM_176848,230904,Q3USR5,Fbxo2
40410,NM_176849,234023,Q3UL36,Arglu1
40411,NM_176850,207165,,Bptf
40412,NM_176860,72828,Q8BGG7,Ubash3b
40413,NM_176893,50932,G3X9G2,Mink1
40414,NM_176893,50932,Q9JM52,Mink1
40415,NM_176902,319370,Q8BQH4,Ubald2
40416,NM_176912,319430,,C5ar2
40417,NM_176913,319446,Q8C255,Dpep2
40418,NM_176916,319455,Q3UNN8,Pld5
40419,NM_176917,76781,Q3U034,Mettl4
40420,NM_176919,319468,Q3UYC0,Ppm1h
40421,NM_176920,319476,A6H6T2,Lrtm1
40422,NM_176920,319476,Q8BXQ3,Lrtm1
40423,NM_176921,319477,,6030419C18Rik
40424,NM_176922,319480,,Itga11
40425,NM_176923,319481,A0A1D5RLJ8,Wdr59
40426,NM_176928,93871,Q921C3,Brwd1
40427,NM_176928,93871,Q8BPZ1,Brwd1
40428,NM_176930,319504,Q810U4,Nrcam
40429,NM_176931,319508,Q8C6N3,Syt15
40430,NM_176933,319520,Q8BFV3,Dusp4
40431,NM_176940,319555,A6H603,Nwd1
40432,NM_176942,110886,Q8BHJ7,Gabra5
40433,NM_176950,319579,Q30KP3,Defb20
40434,NM_176951,319581,Q8BG78,Xkr5
40435,NM_176951,319581,Q5GH66,Xkr5
40436,NM_176952,319582,Q80WQ4,6430573F11Rik
40437,NM_176953,319583,Q8BTF7,Lig4
40438,NM_176954,319586,,Celf5
40439,NM_176957,210356,Q8C6S8,Nckap5
40440,NM_176957,210356,Q29SA9,Nckap5
40441,NM_176957,210356,Q6NZK2,Nckap5
40442,NM_176958,319594,Q8BLR9,Hif1an
40443,NM_176959,448987,Q5BJ29,Fbxl7
40444,NM_176962,319615,,Zfp944
40445,NM_176963,319625,Q8K157,Galm
40446,NM_176965,319634,A0JP43,Efcab5
40447,NM_176966,319636,,Fsd1l
40448,NM_176968,319638,Q05AG7,Nt5dc1
40449,NM_176968,319638,Q8C5P5,Nt5dc1
40450,NM_176971,319642,Q3KNA5,Rab9b
40451,NM_176971,319642,Q8BHH2,Rab9b
40452,NM_176972,319651,,Usp37
40453,NM_176973,319655,G3X9D3,Podxl2
40454,NM_176976,319675,,Cep295
40455,NM_176979,235559,Q6ZQF0,Topbp1
40456,NM_176980,319695,A2RT91,Ankar
40457,NM_176980,319695,B7ZNI2,Ankar
40458,NM_176980,319695,A0A1D5RM61,Ankar
40459,NM_176982,319701,Q8CAT8,Fbxo48
40460,NM_176987,319719,,Simc1
40461,NM_176996,319757,Q4VBD5,Smo
40462,NM_176996,319757,P56726,Smo
40463,NM_176998,319613,Q8BHC8,Sybu
40464,NM_176998,319613,Q8BHS8,Sybu
40465,NM_176999,319767,,Atp10b
40466,NM_177000,319772,Q497Y9,C130050O18Rik
40467,NM_177001,100043133,Q8BG98,9130023H24Rik
40468,NM_177002,319800,Q3V3G0,Slc22a30
40469,NM_177002,319800,Q96LX3,Slc22a30
40470,NM_177003,319801,B2RWB7,Tigar
40471,NM_177003,319801,Q8BZA9,Tigar
40472,NM_177005,319804,A4FUP9,Glt1d1
40473,NM_177006,319807,Q6P5U7,Nwd2
40474,NM_177013,319832,B9EJI9,Tmem229a
40475,NM_177016,319848,Q5NCM1,Slc17a4
40476,NM_177024,319875,Q14C59,Tmprss11b
40477,NM_177025,319876,,Cobll1
40478,NM_177026,319880,Q8R310,Tmcc3
40479,NM_177028,319888,Q8BML2,Oacyl
40480,NM_177030,319899,Q8VDR9,Dock6
40481,NM_177033,319922,Q8C8N3,Vwc2
40482,NM_177034,319924,B2RUJ5,Apba1
40483,NM_177036,319930,Q3TQ88,Ceacam19
40484,NM_177038,75964,,Trappc8
40485,NM_177039,319942,,A530016L24Rik
40486,NM_177041,319945,Q8R123,Flad1
40487,NM_177045,319965,Q8BRN9,Cc2d1b
40488,NM_177047,319974,,Auts2
40489,NM_177049,319984,Q80WT0,Jph4
40490,NM_177052,319991,,Kif6
40491,NM_177054,319996,Q6P2L7,Casc4
40492,NM_177055,319997,Q3UTB2,A630001G21Rik
40493,NM_177055,319997,Q8C9T1,A630001G21Rik
40494,NM_177056,319998,Q8BG75,Tmem198
40495,NM_177059,320027,Q5STE3,Fstl4
40496,NM_177060,320040,Q8CEF8,Rnf222
40497,NM_177061,257882,Q7TQV3,Olfr1344
40498,NM_177066,435766,Q5GIG6,Tnni3k
40499,NM_177068,320078,Q3V1G4,Olfml2b
40500,NM_177069,320082,Q3UWS5,Fbxw21
40501,NM_177069,320082,Q8BI38,Fbxw21
40502,NM_177070,320083,Q497Z0,Fbxw16
40503,NM_177073,320100,Q8BX43,Relt
40504,NM_177074,320106,Q3USY0,Slc38a11
40505,NM_177075,320116,Q8BJN4,Fndc9
40506,NM_177076,320118,Q8CDU4,Fbxl13
40507,NM_177077,75914,A6H5Z3,Exoc6b
40508,NM_177078,320129,Q3UYH7,Grk3
40509,NM_177078,320129,Q8BX71,Grk3
40510,NM_177078,320129,Q8BVT9,Grk3
40511,NM_177081,320139,Q8BUM3,Ptpn7
40512,NM_177082,320145,Q8BMJ8,Sp8
40513,NM_177082,320145,Q5QR90,Sp8
40514,NM_177083,320148,Q6QX36,B430306N03Rik
40515,NM_177083,320148,A6XA72,B430306N03Rik
40516,NM_177084,110895,Q8BUE1,Slc9a4
40517,NM_177086,320158,Q8BZ94,Zmat4
40518,NM_177087,320159,Q3TYG6,Togaram2
40519,NM_177088,320162,Q8BVV7,Cep95
40520,NM_177088,320162,Q14B65,Cep95
