,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
2101,12530,1032.89936467199,2.42390308635105,0.51396135459214,27.5995122102121,4.407482879491901e-06,0.000437012421508478,12530,P48964,Cdc25a
2102,12530,1032.89936467199,2.42390308635105,0.51396135459214,27.5995122102121,4.407482879491901e-06,0.000437012421508478,12530,Q3UQK4,Cdc25a
2132,12549,17532.7993265164,0.518589634931286,0.14267099804881303,27.7542122543364,4.09008431792379e-06,0.000409441036864467,12549,B2RSI0,Arhgap31
2133,12549,17532.7993265164,0.518589634931286,0.14267099804881303,27.7542122543364,4.09008431792379e-06,0.000409441036864467,12549,A6X8Z5,Arhgap31
2257,12617,660.056634319077,-1.8427233369063798,0.6026911189450551,23.3227162898953,3.45871649364766e-05,0.0025180907283472603,12617,P49452,Cenpc1
2289,12642,3071.7051997337203,0.0855213823777493,0.505194690204676,23.168813958762,3.72397612202778e-05,0.00260203459103565,12642,Q9Z0F5,Ch25h
2435,12759,5236.02119001207,0.9279146028763491,0.975775619417814,48.174031848785106,1.95541207572933e-10,6.785931706806019e-08,12759,Q06890,Clu
2436,12759,5236.02119001207,0.9279146028763491,0.975775619417814,48.174031848785106,1.95541207572933e-10,6.785931706806019e-08,12759,Q549A5,Clu
2615,12876,6982.62370859772,-0.400434092109195,0.32441595050045396,23.1368019060046,3.78164762747889e-05,0.00262471556331218,12876,Q00493,Cpe
2616,12876,6982.62370859772,-0.400434092109195,0.32441595050045396,23.1368019060046,3.78164762747889e-05,0.00262471556331218,12876,Q543R4,Cpe
2638,12896,770.552341973368,-0.0388804934182464,0.34933176425204,15.116555490128901,0.00171970517319587,0.049595153900671,12896,P52825,Cpt2
2784,12952,2491.18457714202,0.12111663170730401,0.208633914831883,19.790605696216303,0.000187575171691174,0.009388678425369279,12952,P97784,Cry1
2919,13006,3375.2111165569704,-0.954752296181087,0.36242926157886496,21.6042709100497,7.88432421293811e-05,0.00485702363200584,13006,Q9CW03,Smc3
