,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
8612,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q9WTK5,Nfkb2
8613,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q3UG25,Nfkb2
8614,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q9WTK5,Nfkb2
8615,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q3UG25,Nfkb2
8616,18034,3674.4808159546,-0.263495850293133,0.248222834093066,16.1215075198933,0.00107075678678319,0.0471408717546009,18034,Q9WTK5,Nfkb2
8617,18035,13886.9694928396,-0.32582324363996396,0.18497176075172397,17.2106513091693,0.000639623898687095,0.0347452784604169,18035,Q9Z1E3,Nfkbia
8711,18107,6265.257247474189,-0.101610500723837,0.15177952829692098,17.0998928340381,0.000674083851444312,0.0358277313373873,18107,O70310,Nmt1
8712,18107,6265.257247474189,-0.101610500723837,0.15177952829692098,17.0998928340381,0.000674083851444312,0.0358277313373873,18107,Q3UJC3,Nmt1
8864,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8865,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8866,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
8867,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8868,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8869,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
8870,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8871,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8872,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
8873,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8874,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8875,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
8876,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8877,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8878,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
8879,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q8QZY7,Nrp2
8880,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,O35375,Nrp2
8881,18187,6316.69768454085,-0.43340851859889595,0.21999787901871598,23.4724506049371,3.2187289026835e-05,0.0038244725417027705,18187,Q3U5I8,Nrp2
9758,18712,1553.2718421690302,0.485958738225365,0.433196675128246,20.2398331573927,0.000151382054743586,0.0115886352056694,18712,Q8CFN8,Pim1
9922,18792,1159.4738526714,-1.9389104672424098,0.623214271372616,30.5317893775816,1.06661032483203e-06,0.000210409398310134,18792,Q0VBA8,Plau
9923,18792,1159.4738526714,-1.9389104672424098,0.623214271372616,30.5317893775816,1.06661032483203e-06,0.000210409398310134,18792,P06869,Plau
10055,18974,64.9786973064517,-0.659538015629979,2.43599203289001,19.276626364379002,0.000239652089611028,0.0169268492498448,18974,O54956,Pole2
10156,19039,15510.7645451398,-0.327589019354028,0.173689517376999,75.84714381841229,2.3852198497251004e-16,2.22432592895273e-13,19039,Q07797,Lgals3bp
10226,19079,1234.97346820584,-0.650452855998209,0.30168615892115996,18.4038656307258,0.000363049763447785,0.0232760279590461,19079,Q9R078,Prkab1
10227,19079,1234.97346820584,-0.650452855998209,0.30168615892115996,18.4038656307258,0.000363049763447785,0.0232760279590461,19079,Q542K0,Prkab1
10228,19079,1234.97346820584,-0.650452855998209,0.30168615892115996,18.4038656307258,0.000363049763447785,0.0232760279590461,19079,S4R2R1,Prkab1
10338,19128,4141.342187569029,0.242493416337412,0.185199242097557,32.6530941426543,3.81162279362122e-07,9.309434908801541e-05,19128,Q3TR66,Pros1
10339,19128,4141.342187569029,0.242493416337412,0.185199242097557,32.6530941426543,3.81162279362122e-07,9.309434908801541e-05,19128,Q08761,Pros1
10409,19164,7674.514878007141,0.146222663682886,0.126396484883201,22.050891657242197,6.365980126610961e-05,0.0065961842564419395,19164,Q3UYK2,Psen1
10410,19164,7674.514878007141,0.146222663682886,0.126396484883201,22.050891657242197,6.365980126610961e-05,0.0065961842564419395,19164,P49769,Psen1
10501,19225,17700.3448931411,-0.6831798373222421,0.18943117897477102,62.9356802274232,1.38618884854121e-13,1.01568037202398e-10,19225,Q05769,Ptgs2
10581,19267,2620.69467782123,-0.32688447478904303,0.28187805308264,17.273914345843,0.000620732710104744,0.0344187899473214,19267,P49446,Ptpre
10582,19267,2620.69467782123,-0.32688447478904303,0.28187805308264,17.273914345843,0.000620732710104744,0.0344187899473214,19267,P49446,Ptpre
10583,19267,2620.69467782123,-0.32688447478904303,0.28187805308264,17.273914345843,0.000620732710104744,0.0344187899473214,19267,P49446,Ptpre
10584,19267,2620.69467782123,-0.32688447478904303,0.28187805308264,17.273914345843,0.000620732710104744,0.0344187899473214,19267,P49446,Ptpre
10585,19267,2620.69467782123,-0.32688447478904303,0.28187805308264,17.273914345843,0.000620732710104744,0.0344187899473214,19267,P49446,Ptpre
11106,19889,1129.9734935583,0.14077588316973902,0.36794204023572796,18.470843094337603,0.000351671251577306,0.0226883251489309,19889,Q9EPK2,Rp2
11107,19889,1129.9734935583,0.14077588316973902,0.36794204023572796,18.470843094337603,0.000351671251577306,0.0226883251489309,19889,Q9EPK2,Rp2
11108,19889,1129.9734935583,0.14077588316973902,0.36794204023572796,18.470843094337603,0.000351671251577306,0.0226883251489309,19889,Q9EPK2,Rp2
11440,20296,5606.39827604881,-0.161720703416163,0.185165926499225,103.33307437439001,2.98339819842145e-22,7.650924679851809e-19,20296,P10148,Ccl2
11441,20296,5606.39827604881,-0.161720703416163,0.185165926499225,103.33307437439001,2.98339819842145e-22,7.650924679851809e-19,20296,Q5SVU3,Ccl2
11463,20304,43671.69546433,-0.607353417739657,0.192115215880883,164.68534111088698,1.78613217267676e-35,9.161071913659119e-32,20304,P30882,Ccl5
11464,20304,43671.69546433,-0.607353417739657,0.192115215880883,164.68534111088698,1.78613217267676e-35,9.161071913659119e-32,20304,Q5XZF2,Ccl5
11473,20310,67494.80153117969,-0.958281520117271,0.20126195878251102,99.13724058533029,2.38230033177195e-21,4.88752736066333e-18,20310,P10889,Cxcl2
11474,20310,67494.80153117969,-0.958281520117271,0.20126195878251102,99.13724058533029,2.38230033177195e-21,4.88752736066333e-18,20310,Q3U1L9,Cxcl2
11475,20310,67494.80153117969,-0.958281520117271,0.20126195878251102,99.13724058533029,2.38230033177195e-21,4.88752736066333e-18,20310,Q3U1J5,Cxcl2
11607,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11608,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11609,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11610,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11611,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11612,20393,28436.7510477281,0.135979056066625,0.135668060778605,20.4097971480737,0.000139581015431546,0.0109299393610443,20393,Q9WVC6,Sgk1
11869,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q9CPU9,Slc31a2
11870,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q4KL43,Slc31a2
11871,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q9D524,Slc31a2
