"KO1_MG_C" "KO1_MG_B" "KO1_MG_A" "KO2_MG_C" "KO2_MG_B" "KO2_MG_A" "PBS_MG_B" "PBS_MG_A" "WT_MG_C" "WT_MG_A" "WT_MG_B"
"105651" 9.88925894188358 10.4370206947497 9.88925894188358 10.3942466837472 10.3433480390479 9.88925894188358 10.3486580055636 9.88925894188358 10.3331551252851 10.1875020455824 10.3281677430155
"105653" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.3912114959735 9.88925894188358 9.88925894188358 9.88925894188358 10.4725023976916
"105663" 10.7407184638483 10.6682030651919 10.5272124020629 10.7108615016041 10.8200173967381 9.88925894188358 10.7366660961799 10.1403107119371 10.590931834272 10.6055009184771 10.7181026165468
"105670" 9.88925894188358 9.88925894188358 9.88925894188358 10.393878843822 9.88925894188358 9.88925894188358 9.88925894188358 10.4717701353005 9.88925894188358 9.88925894188358 9.88925894188358
"105675" 10.7553588588379 10.8346545264565 10.7436834942255 10.7151489153964 10.7884648500499 10.6753912351578 10.6214018312513 10.7112521358185 10.9275810602999 10.6494200335341 10.783465786218
"105689" 11.1392935364867 11.0373413314089 10.7836949466495 11.1159822804938 10.9298762252158 11.0346183226228 11.0243116303589 11.2002372774278 11.2359366407761 10.9217293966227 11.069367081874
"105722" 11.6324992482138 11.8102682623874 11.515993756965 11.5221641532593 11.7874278753464 11.7435931498845 11.9688456971358 12.0534379929405 11.4994525708763 11.4462234887641 12.0568847187803
"105727" 11.6086026581805 12.0612183830158 11.8080126480366 11.8714597165078 12.1795888952487 11.9820313981159 12.1450751214799 12.2545139601398 11.9027214377639 11.7642319268837 12.0919817630242
"105732" 10.394053501957 10.754978664295 9.88925894188358 10.4870692022452 9.88925894188358 10.5300765148288 10.7165290033729 9.88925894188358 10.2320867705 10.595094178314 10.7666729785421
"105734" 9.88925894188358 10.604228266935 9.88925894188358 10.3625548257673 10.2479927100912 10.6939760382479 9.88925894188358 10.1402467685632 10.3813009998621 10.5252091475021 9.88925894188358
"105782" 10.9760560110356 10.8859514064153 10.8752135360052 10.8865426256611 10.6395667480382 11.0129849821528 10.8353855631626 10.9552937086366 10.8523102391518 10.8713832503891 11.1764541191172
"105785" 11.0740804717069 10.6439831242456 10.8795196506063 10.8447385760654 10.7913237379519 10.8668377528791 11.0771187085868 11.0546521558066 11.2273502914147 10.5366257391206 10.9413261061101
"105787" 10.5712158990242 10.7562182473213 11.3590521991146 11.2216141390964 10.9840670886963 10.6726506189011 11.1740435244355 10.7839578996194 10.7939079935209 10.7488302593443 11.1077001591957
"105827" 9.88925894188358 9.88925894188358 10.5274751247396 9.88925894188358 10.4858368879753 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1453886858202
"105833" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"105835" 11.1226384940071 11.0143104008231 10.7915351327252 10.6826544216368 10.9673060080985 10.914364593538 10.9352288974392 10.6342197210554 10.5685022578617 10.9736012608231 10.7348177082667
"105837" 10.9188616881925 10.60690403572 10.6110054111813 10.601983664733 10.7945904968608 10.5398283639183 10.7365206483822 10.7690101781229 11.0059764731795 10.68009922239 10.574137650937
"105841" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2300100408758 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"105844" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.3436365011148 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.5592276099647 10.1415120718569
"105847" 11.8507793611161 11.4974591801175 12.1993906424124 11.5879388272155 11.4440140415555 11.6020499878561 11.1544218514001 11.7188201481339 11.7267005818617 11.8546048225857 11.7719285032274
"105853" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2918989212722 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"105855" 13.2403279308192 13.1012775818407 12.9237110731283 13.0949638225256 13.4701767317645 13.3764108343196 13.2426701399508 13.5239233238028 12.833813016666 13.2244640337746 13.2086887648385
"105859" 10.5274319851126 9.88925894188358 10.5001480524054 10.5164342087017 10.1546263724736 9.88925894188358 10.1323061864148 10.2176486920027 10.3730120113366 9.88925894188358 10.1415636521839
"105866" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"105887" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"105988" 9.88925894188358 9.88925894188358 10.5413717466805 10.49099772714 9.88925894188358 9.88925894188358 10.5764332185342 9.88925894188358 10.4649814718632 9.88925894188358 10.6009117686863
"106014" 10.1953347110416 9.88925894188358 9.88925894188358 9.88925894188358 10.3274344914421 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4492372722076
"106021" 11.8712015941917 12.3478441833243 11.9314621703161 11.8934970018268 11.7391619049483 12.0762765967875 12.0614833949933 11.8392121050885 11.8274897544371 12.3284814357468 11.9152763449426
"106025" 10.8645177933997 11.2360966717591 10.9558783710766 11.1821846956583 11.0565640318646 11.1345022121545 11.157848128155 11.1740679211135 11.2673845673427 11.0850436691186 11.0044114338527
"106039" 11.830464290296 11.9331423161743 11.9034042134685 11.8897062961945 11.7439017080902 12.0245278497078 11.7534924685609 11.7087895216525 11.9272740205043 12.0000329119674 11.7600978403133
"106042" 10.4839023613483 10.19961791237 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1413691098047
"106052" 10.7132973678542 10.8771529557983 11.1645172468713 10.9497776823685 10.9194593668112 10.9685470907009 10.7489278567755 10.742506933648 10.8439470608202 10.8464913180672 10.8508618788623
"106064" 11.2303208244388 11.1851966244956 11.6704051027306 11.4533734266384 11.5110344549008 11.4651121061295 10.6212350545506 11.9068276497423 11.7068116104837 11.191870940942 11.1476812148731
"106068" 10.6421196840952 9.88925894188358 10.8201692455893 10.5361375563103 9.88925894188358 9.88925894188358 10.5364211188992 9.88925894188358 9.88925894188358 10.4594515105193 10.6276858807268
"106073" 12.7171077145129 12.5669085356147 12.3108453378492 12.4031617920994 12.516732303183 12.6129872549792 12.6934872891075 12.8236777589597 12.5051966295775 12.4196566125612 12.6772763360945
"106143" 11.0897113971556 11.2017346579301 10.8239367772142 11.0535447658582 11.1309216519884 11.2481004205815 11.1098403105282 11.3259116956169 11.0650924184063 11.3374770869864 11.0914941555398
"106200" 11.2125209131723 11.1233883856739 11.5230999686955 11.1297007870278 11.4832262507651 11.3277067758309 11.0133295393766 11.3772679632456 11.3016659733431 11.2302421924035 11.0794372456538
"106205" 11.5441340532413 11.8851166677194 11.5922600113358 11.443482546778 11.2577307592789 12.0046769661543 11.7214360301096 11.5637395308694 11.3298133868763 11.5459171601102 11.6330484052944
"106248" 9.88925894188358 10.368380156604 9.88925894188358 9.88925894188358 10.4360262776669 9.88925894188358 10.4661500508471 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106298" 11.2785341469757 11.786713663562 11.7312891168096 11.270646498555 11.3009109694614 11.5764895123773 11.5868335750991 11.7040934852731 11.4652518984443 11.3072131315215 11.4255974538958
"106326" 11.3538394253948 11.5835555672566 11.6362345873991 11.4070624059969 11.2474768353785 11.9264068188527 11.3390410938111 11.0334049341386 11.0680926848323 11.750303716974 11.2472515955825
"106338" 10.6146171613679 10.3317370487492 10.5206989375419 10.5690173247172 10.4562899408026 10.5418774329906 10.5220237970056 10.2710334004347 9.88925894188358 10.5427880002105 10.4978008441312
"106344" 10.7312283395938 10.5763304659582 10.8414157738157 10.7565011775772 10.853385861139 10.8772836886832 10.693704021283 10.7029877830503 10.6315374752361 10.8081219065415 10.5735476041887
"106347" 10.4023576549401 9.88925894188358 10.4294895284214 9.88925894188358 10.2985374831713 9.88925894188358 10.4800605605004 9.88925894188358 9.88925894188358 10.4559251489864 10.2803548976767
"106369" 9.88925894188358 10.4987593749072 9.88925894188358 9.88925894188358 10.4059555285716 10.2232846852813 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106389" 10.394227606352 10.4579719227571 10.3684920756318 10.3286915223441 10.578379999055 10.4858148919395 10.4920207126152 10.3488361279737 10.449762958374 10.3312121858394 10.5133683524987
"106393" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106407" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106489" 11.9416713336693 12.0628157572329 11.7089543469795 12.0578222375616 11.7568931355063 11.6526655607487 11.7573352222644 11.5723795936798 11.9510265382362 12.0411125332793 12.0001426874051
"106504" 11.3724341089798 11.0717318328365 11.3813725858406 11.2992888042108 11.0446054423075 11.2180098596756 11.0408094095394 10.3733345299891 11.4665769866323 10.9991101342923 11.5554840403935
"106512" 10.9180517189439 10.9041087178394 11.0072661075468 10.9750794160374 10.8377300272773 10.8232977919658 10.7701872554209 11.0890277665008 10.9517464249768 10.9182107324453 10.8710521449048
"106522" 10.4719984623775 10.718936698634 10.6044973176715 10.5030857304734 10.6859532177661 10.4417166265451 10.7808146689783 10.3612500271215 10.5365201713099 10.5396544058882 10.7926233317571
"106529" 11.712188186794 11.4467512330436 11.1651966094147 11.6161737385048 11.4445300700997 11.3426650680784 11.092241157887 11.4343546683117 11.6854089048793 11.4939795963823 11.1470657292947
"106557" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106564" 10.5716730370366 10.84988041608 10.6099641158991 10.6768273898189 10.6438722585527 10.7137173986318 10.5994381824483 10.4966117358424 10.4053535586344 10.6608610644877 10.6707029581305
"106565" 9.88925894188358 9.88925894188358 9.88925894188358 10.303739130171 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106572" 11.9563974282402 11.5468123583105 11.4804604757361 11.7761457824696 11.6063737530532 11.7228808155719 12.2993175320117 11.9904629850496 11.6471743246939 11.7072073900885 11.923858739617
"106581" 11.4890467491654 11.1192625120496 11.2977024552057 11.1450536099159 11.1505217548407 11.1662298195779 9.88925894188358 10.5245980137341 11.2999968122059 11.0600350311326 11.1550849145041
"106582" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4671133233286 10.1323706095015 9.88925894188358 10.5478298056339 10.5674495962111 9.88925894188358
"106583" 11.5786610909106 11.2135228423984 11.9108983595163 11.262557297413 11.2236480406328 11.6099641732764 11.6096472037396 11.1672609660836 11.5675291155768 11.1840110194573 11.3467419145452
"106585" 11.3415295340359 11.0774032045382 9.88925894188358 11.1288466479415 10.4361414900124 11.3978001638185 11.1026982171945 9.88925894188358 11.231484427437 10.5110265322878 9.88925894188358
"106618" 10.839757557293 10.689105940114 11.2079071402532 10.8317669195626 10.7673736363095 10.7283762407742 10.9220011751472 9.88925894188358 11.0196904017437 10.6595853144798 10.8444141220646
"106628" 11.4572079644206 11.2056601907486 11.0449868128406 11.1515278553572 11.0916331100108 11.1174140390083 11.431666119403 10.9729328976939 11.2658425353042 11.244388257898 11.2969199809705
"106633" 9.88925894188358 10.5230288594467 9.88925894188358 10.4503627756592 9.88925894188358 10.6252310952838 10.4503053098559 9.88925894188358 10.6379503749908 10.4747732688001 9.88925894188358
"106639" 10.5512062064697 10.4659751115284 9.88925894188358 10.38290763071 9.88925894188358 9.88925894188358 10.4049391718183 9.88925894188358 9.88925894188358 10.4715448182418 10.1449827036674
"106648" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106672" 11.5292651365937 11.3751669383425 11.6705801540348 11.6093845229114 11.3709854910597 11.2668990208437 11.4103059074261 11.4421173132117 11.3312425906523 11.3526619495397 11.477935294336
"106707" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.5821653037384 10.670895670522 10.7354518499713 9.88925894188358 10.504894345846 10.574943925655 10.601878132122
"106722" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106757" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106759" 11.168281743335 11.010736675805 11.1909457856589 11.3213275590209 11.3384810602365 11.0051444636166 11.3525226316087 10.9120420814781 11.3022462947358 10.8663539172317 11.2056295318807
"106763" 9.88925894188358 10.2444537214681 10.1829328563404 9.88925894188358 9.88925894188358 10.1469302566547 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106766" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"106794" 9.88925894188358 10.4007431138188 9.88925894188358 10.3420185500615 10.5542571726579 10.2228740810142 10.3222110309449 10.5760508592036 9.88925894188358 10.4354567678292 9.88925894188358
"106795" 10.4708234434247 9.88925894188358 10.8130403957678 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4570281097809 9.88925894188358 10.4554733831983
"106821" 10.7257371274379 10.733298341367 10.4527604205119 10.7804014016657 10.93064280036 10.5662528380935 10.7205205221826 10.7204289121513 10.7307375516124 10.8467555300709 10.9663996617553
"106840" 11.7611865647934 11.2281999497392 11.7155794812072 11.599154125831 11.526715236585 11.6379506665503 12.0178353603192 11.4426364094925 11.6927020448002 11.7578130554087 11.4692726861742
"106861" 10.4599598514465 10.5917749092954 9.88925894188358 10.4826939139536 10.4373471525041 10.5861588711784 10.6032034881098 10.5494758077032 10.6369136088536 10.5482602753506 9.88925894188358
"106869" 10.3926441684668 10.4373823625892 10.634214704555 10.5280775759576 10.4496323946782 10.4163576846598 10.46237328388 10.5166955834748 10.4888318886641 10.854458600622 10.5206397254067
"106877" 9.88925894188358 10.150511772493 10.0988149503432 10.4276225755117 10.4972541330993 10.5230390429757 10.5849164005966 9.88925894188358 10.599798495097 9.88925894188358 9.88925894188358
"106878" 10.7685809826731 11.0806853165612 11.1617221779642 10.8786521021553 11.0874851457554 10.8990292011763 11.0374877964378 11.4038158803687 10.7545852112915 11.1945731292263 11.1646304903729
"106894" 11.9870229622088 12.1148199219922 11.5934542245257 11.6554796194091 12.0646672301496 12.0567782009214 11.8958294802394 11.9544519471643 11.807750911144 11.8622023614863 11.7911811133845
"106931" 9.88925894188358 9.88925894188358 10.4900928262213 9.88925894188358 9.88925894188358 9.88925894188358 10.1416058675495 9.88925894188358 10.0691254525569 10.1459562926039 10.30185302762
"106947" 10.2407088184239 9.88925894188358 10.7133394092374 10.6450588240627 9.88925894188358 10.6774529120241 10.5355012375408 9.88925894188358 10.6231958359981 9.88925894188358 9.88925894188358
"106952" 10.394213360659 10.6175003269417 9.88925894188358 10.6379891625376 10.4649902674518 9.88925894188358 10.2740283155993 9.88925894188358 10.6904381502261 10.4923950039613 10.4814285788165
"106957" 12.2316999027755 12.433386227282 12.0572402739214 12.045874954164 12.0525913886957 12.0615025285917 12.1257422137689 11.8418867124075 12.0945048512112 11.9400374087193 12.2697816813344
"107022" 10.7110918263989 10.8568339047265 10.332081242765 10.728390056629 10.7351714595333 10.6254043857227 10.8581998357829 10.6721461276946 10.6928637240652 10.7284084704492 10.7418257588675
"107029" 11.6956383907085 11.4103938824123 11.8456150130748 11.5478175633802 11.8453914076954 11.5108621928258 11.6354778419141 11.5634712671223 11.6639514319476 11.7015677163708 11.4089508337336
"107035" 11.6310213260356 11.5488872166364 11.7196396463847 11.4122543002355 11.7486306129006 11.6348899728947 11.9568626229851 11.0756514992936 11.3342065349488 12.0358687958762 11.5361525459195
"107045" 12.3576114586849 12.1615136302129 12.2138628243372 12.1878871062481 12.4794903908424 12.1214836401924 12.0737151732813 12.2972402745908 12.1952097688158 12.3847529554957 12.4525972848608
"107047" 11.0897564121669 10.8842617384046 11.276989791295 11.0581927769396 10.8191282157444 11.0259133673049 10.8044304971176 10.9620037069084 11.1159071118766 11.0518493654057 11.2371838234895
"107065" 9.88925894188358 10.4733282827298 10.540730315466 10.3889965383573 10.2035836216385 10.1468757096203 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4431256991399
"107071" 11.372657092611 11.3159196475591 11.2593835196843 11.5806989497794 11.3417752856203 11.5103448017931 11.2965768333673 11.421567055355 11.5673842614093 11.2501913951042 11.6186149525803
"107094" 11.2101673611155 11.1562556145024 11.6996207333439 11.2725933747077 11.5530857793482 11.5267031376872 11.6218922087205 11.8144625848327 11.6491208553525 11.6198669465688 11.6772676427166
"107141" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107146" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107173" 10.5567575077682 10.6388591246177 10.6958054841708 10.4710582008668 10.3858968596357 10.5586186269657 10.4199126699021 10.6102216777711 10.6184927640032 10.6355536902582 10.6258051085129
"107182" 11.3135851011504 11.4309093513557 11.4586217233331 11.5380400855209 11.7887974721261 11.6739234138276 11.2817374290197 12.1057942192526 11.6472447187932 11.5558326871926 11.6225200816517
"107197" 10.7051475902371 10.6602903765126 11.0112699952017 10.7384418470837 10.7517190003283 10.67591905168 10.8256022306653 10.8538891341334 10.8467709950634 10.8977136610628 10.7144857624403
"107221" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107227" 10.4493876820685 10.3357855446517 10.4506794836092 10.4533641694188 10.4211941110088 9.88925894188358 9.88925894188358 10.4245623965988 10.4176555190157 9.88925894188358 9.88925894188358
"107239" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107242" 11.1616533150515 10.9502908345943 11.1289434492121 11.1210475857146 10.943987804511 10.9835795627868 10.94676089181 10.9510974267828 10.9217450901027 11.1006467374734 10.8770498327817
"107250" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107260" 11.9582605935639 12.0202526595651 11.5498046879593 11.5622064911701 11.5857377903021 11.9702536984969 12.3672052388968 11.8039059085514 11.8196117318321 11.3533136301101 12.0309002884906
"107271" 12.1624204095372 12.1830088863757 11.5949626808054 12.155918755196 12.1363367863088 11.8031000132641 11.3090979995475 11.9093742063399 12.3939787506304 11.8576875660752 11.6790259704474
"107272" 12.4062592208454 12.292779547609 12.0124723136016 12.3332710647147 12.2350558580847 11.5612646193838 12.643456551732 12.3813616276532 12.5157525346322 11.8338975129193 12.3736890810623
"107305" 10.8430026876654 10.7470120820022 10.7503450552342 10.815145495151 10.771321976604 10.9187802156959 10.9029679507281 10.685335624285 10.8505204814032 10.8813719341985 10.8913907991575
"107321" 12.0692768573033 12.0974659809525 12.243161697623 12.0961139934108 12.0444473257795 12.0508600908486 11.8361256413691 12.229451474904 12.1894664745193 11.8720537146764 12.0845956690853
"107328" 9.88925894188358 10.4292798479308 9.88925894188358 9.88925894188358 10.3994059004235 9.88925894188358 10.3913897261123 9.88925894188358 10.4908751522446 10.4062728636288 9.88925894188358
"107338" 11.1539744797585 11.2744172698491 10.3580143821297 11.0587585671764 10.8465935355449 10.6837660126136 10.951100419214 11.2285047858852 11.0767523215453 10.9348829404308 11.230943462803
"107351" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107358" 13.3907307193147 13.793845500812 13.0821205754276 13.2328778846482 13.5706719018582 13.52425576142 13.4238555451604 13.3126885932236 13.5204697430325 13.3466080934155 13.5467435155226
"107368" 11.2646097392694 11.4742428676331 10.8219729780669 11.3243716475807 11.2062080047478 11.4645831638168 10.8423779944176 11.1168476850468 11.3515163020029 11.3818591259935 11.5954743982871
"107371" 10.6857585419711 10.623409724103 9.88925894188358 10.6267908386805 10.7798978912801 10.5365042431689 10.3857991782878 10.9072232643113 11.014285874821 10.8379397619591 11.0006136833282
"107373" 11.5581774474854 11.5508721715135 11.5509610045071 11.8541494220916 11.7467281545972 11.6969091377228 11.5718269176416 11.8899552744831 11.5154953678887 11.5871399373897 11.4371215788665
"107375" 10.7654376867947 10.7109351193604 10.93341313285 10.7351381394156 10.5981824315946 10.7486680208533 10.601107172904 10.546847388347 10.8834565828239 10.7808526835948 10.6023434403811
"107392" 11.503592847107 11.3054996115797 11.5627500541107 11.3406144486989 11.4753362800137 11.5021171847228 11.4850710833947 11.5610352160389 11.4384845409138 11.685460817085 11.506542022184
"107435" 12.027366692702 12.0378833423735 11.8464521720878 11.9246753994024 12.1465971142552 12.1013742588691 12.1234091759154 12.0376117569005 11.6983881940561 11.7363251944926 11.7891652599619
"107448" 9.88925894188358 10.1503137492593 9.88925894188358 9.88925894188358 9.88925894188358 10.2552734491453 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107449" 10.2502828467876 10.199718949771 9.88925894188358 10.2286773358181 10.1548177520512 10.3592455026951 10.5523967310762 9.88925894188358 10.2317343609232 9.88925894188358 10.5796027682255
"107476" 10.3572700149592 9.88925894188358 9.88925894188358 10.4021534889368 9.88925894188358 9.88925894188358 9.88925894188358 10.5046107218955 10.4518405980771 9.88925894188358 10.5706079388491
"107477" 9.88925894188358 9.88925894188358 9.88925894188358 10.3347047116676 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.136309061909 9.88925894188358
"107503" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.4213261578888 10.4357281281381 10.2188551874648
"107508" 13.6467734382139 13.7247023539893 12.9943807405712 13.6315678409546 13.5660327476156 13.1637313670365 13.3687454558974 13.6250145414251 13.5416806067829 13.2349634557655 13.6010978505835
"107513" 11.8957840601417 11.9756533613955 11.7230031918081 11.9966869583628 11.8791913111413 11.8535241842781 11.9341918583241 12.2824431297653 11.8796094321617 12.1351401451853 11.9936623631416
"107515" 10.1672789604104 9.88925894188358 9.88925894188358 10.2286552895515 10.4307798943175 9.88925894188358 9.88925894188358 10.1401837420947 10.3712977593925 9.88925894188358 10.1916728561451
"107522" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107526" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107527" 10.435217548399 9.88925894188358 10.3975298425478 10.4431603223213 10.4625173855074 10.4356230396199 10.3928462671956 10.5239427522242 9.88925894188358 9.88925894188358 10.3915723793791
"107528" 10.3191127117841 10.5360169518791 9.88925894188358 10.4609802104761 9.88925894188358 10.508539546232 10.3078281136668 10.6423593003691 9.88925894188358 9.88925894188358 9.88925894188358
"107566" 10.782637393116 11.0922457820555 10.771416801477 10.9950641282971 10.6475324536222 10.9545155451646 10.8772910461032 10.9847133622566 10.7158003086505 10.9570649620976 10.8583739934355
"107568" 10.7626475597522 10.8659828392688 10.7059471363029 10.9473870168892 10.9584421841378 10.9752563902267 11.0216275895693 10.691534281194 11.0767196344566 10.5309344610808 10.7726148557246
"107569" 10.8345503421255 10.7526391846633 10.7168003570727 10.9590372608583 10.4627093091411 10.8127613579712 10.7093541580666 10.4713878511135 10.6280312025871 10.9678323652243 10.8203142457052
"107581" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107585" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107586" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107587" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107589" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.1369652468949 9.88925894188358
"107605" 10.3514808966217 10.3811639659008 10.3901609523581 10.3461372814848 10.3111654405291 10.3775419375193 10.3310098874509 10.4049361361821 10.4518658892797 10.3786479811321 10.4045257117603
"107607" 9.88925894188358 10.324267202787 10.3194425038139 10.4660958880342 10.5765262056055 10.9945805273961 10.5138950335374 10.6972651506224 10.5784536197877 10.5668605245493 10.5890153578295
"107626" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 10.2185251447514
"107650" 10.9854815072649 11.4724018868956 11.0314593560349 11.0601456576289 11.2886201615547 11.055023611886 11.2296431692949 11.4381283583685 11.0212281037638 11.2234671982484 11.1735863673132
"107652" 10.7420029898449 10.7938129997544 10.7740328928162 10.7254644802942 10.7707672497354 10.8649142065523 10.837034125218 10.7503790371374 10.7284563368429 10.5915469141692 10.8840208463748
"107656" 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358 9.88925894188358
"107684" 11.2439869155094 10.8764926094092 11.1290032762963 11.0204329891445 10.9478729834073 11.7182575100044 10.6367819822821 10.7578602133322 11.1907676874196 11.0334805522368 10.7679161438727
"107686" 11.2513704436916 11.2299131216521 11.1598704690926 11.4579626228348 11.3421306813716 11.2713880959164 11.2767010417375 11.2690153758523 11.4229011183397 11.4340843158404 11.2771021425763
"107701" 12.5625226958286 12.762904001052 12.8430146162528 12.4696246169015 12.7333891434827 12.7946576072783 12.7749753106993 12.6588641876474 12.8868039398987 12.6673717573182 12.8326685700011
"107702" 14.3917198501247 13.771325595381 13.6574602197054 14.3117053049259 14.1843270066168 14.1838952471261 14.4699870852544 13.6293723143253 14.4333197330434 13.9259312022019 13.8900593363786
"107723" 11.0318433040378 11.0717560721884 11.1127189909574 10.9864964947869 10.5856798941648 10.5111216126804 11.0821075641335 10.9599014568302 10.9295031963133 10.9244061767862 11.070068189066
