"KO1_EC_C" "KO1_EC_B" "KO1_EC_A" "KO2_EC_C" "KO2_EC_B" "PBS_EC_A" "PBS_EC_B" "PBS_EC_C" "WT_EC_A" "WT_EC_B"
"217463" 13.9917831985873 13.6651756397717 13.8844413911873 13.8293242257184 14.1089776268221 14.0983880672426 14.0187888264327 14.0302340012999 13.8778321000701 14.0022114453427
"217473" 13.6979550137106 13.5561780661545 13.6205842849077 13.6936719335786 13.8687649345965 13.5042754031221 13.5902445728888 13.5896341055996 13.8291718165632 13.6601499522964
"217480" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217517" 13.4542512605615 13.415968549169 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4045633154047 13.3652503626799 13.3946421149852 13.2814286544236
"217558" 13.6463859490472 13.5570158793687 13.472943744802 13.6363920562639 13.612193550018 13.7825242917002 13.6552267228412 13.7024032964281 13.41011345883 14.0019098562076
"217578" 13.3357711680436 13.3274141949658 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4045593929381 13.2814286544236 13.4900415378808 13.2814286544236
"217588" 13.5816155993475 13.6335061032914 13.518785606558 13.5090813568295 13.5376326775897 13.4421406887012 13.4104466766582 13.4034177601426 13.5527603273649 13.5365578515769
"217593" 13.3012523875119 13.2987965679048 13.3107635190054 13.3201878835024 13.3252435201976 13.3215232120927 13.2983637877261 13.2814286544236 13.2814286544236 13.3046119915929
"217648" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.6174673449854 13.3844660139448 13.4067828598125 13.4479122881692 13.2962387196002 13.2814286544236
"217653" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217664" 14.3572917394705 14.624500201403 14.6253635446702 14.3401136190329 14.4486049012327 14.3018054762867 14.4378536351278 14.2402167041485 14.5989020818408 14.3894570340433
"217666" 13.6271986207126 13.5975480031821 13.6169110606101 13.2814286544236 13.5464768342842 13.3287623368612 13.392362837371 13.5265856255867 13.745004634753 13.570641120733
"217674" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217682" 13.2814286544236 13.2814286544236 13.2814286544236 13.3362813548755 13.3153780795437 13.2814286544236 13.2983552498156 13.2814286544236 13.3628688796942 13.2814286544236
"217684" 14.2698936084471 14.2885738968202 13.9215418607846 14.3608779759476 14.4781858347149 14.6562804694165 14.3454558732396 14.4193269953903 14.1932170872165 14.2297521676817
"217692" 13.7485119382764 13.4558308592925 13.4972956533606 13.5707337065945 13.5864514330524 13.2814286544236 13.5520316377909 13.4477724836663 13.7300888637903 13.509391517995
"217695" 13.5264728381503 13.5840552737943 13.9078494613631 13.5098064413858 13.4904780046076 13.6209154901915 13.5835635864429 13.7122224152703 13.7453508241688 13.7688896450205
"217698" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217700" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3203629537344 13.2814286544236 13.2814286544236
"217705" 13.2814286544236 13.3363531364187 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3961559548312 13.2814286544236 13.2814286544236 13.2814286544236
"217707" 13.6918001342688 13.7502968580821 13.7424395022774 13.7404459812743 13.3418054533637 13.6331138743499 13.6040257767952 13.4706924256294 13.6536809656064 13.773332282249
"217708" 13.2814286544236 13.766287403394 13.7714423342868 13.854232442298 13.5284804013174 13.8122427540104 13.6732122777555 13.7035482451509 13.2814286544236 13.8155049138682
"217715" 14.2385396304431 14.2889000866172 14.458358845153 14.3081272965186 14.3648487393447 14.2405536642112 14.2505132246396 14.1169429902212 14.0197717947398 14.1850160289146
"217716" 13.467291381878 13.4706774685302 13.8812171731183 13.8547527366592 13.2814286544236 13.6432531400877 13.5129023565899 13.4980038936445 13.3410450790374 13.304687763718
"217718" 13.9396406239989 13.9599618430703 14.1217461216702 13.8790308205899 13.5436305256749 13.8715630512034 13.8154551665492 13.9710542687001 14.2133327902412 13.4981025139912
"217721" 13.7352702680506 13.7904792285808 13.8364849343934 13.6967427777084 13.8782811251659 13.9565308935566 13.859603930516 13.940873806487 13.6735526627223 13.5891767851417
"217732" 13.378153245706 13.6625067471 13.2814286544236 13.6826071326966 13.7698011147962 13.6899036344361 13.6602186914394 13.4295418836102 13.6477844738689 13.2814286544236
"217733" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217734" 13.962306155123 13.9224788115962 13.6819643437877 13.8832757196571 13.5980037917449 13.819194572794 13.7393883050421 13.7750886184582 13.3307486855918 13.7608075266704
"217737" 13.9752346739402 14.0830575882964 14.1501888503597 13.9623570605305 14.0769201882676 14.1190541582733 14.0773964748885 14.0741878175876 14.1824193591648 14.0366220526053
"217738" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217779" 13.4128351431334 13.5035439805498 13.2814286544236 13.2814286544236 13.4829204321443 13.6535573717893 13.6469648904297 13.6720128741327 13.7989788068046 13.608224650308
"217826" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217827" 13.4965145255416 13.5142592068543 13.4876328476292 13.6169673551384 13.3434754737925 13.6216275811269 13.4893114233481 13.4149290303564 13.6576642128594 13.5738512522116
"217830" 13.5275961079008 13.4352543555877 13.4703495094541 13.4962222897917 13.4781829679317 13.3973566189794 13.4905535323968 13.4747837326083 13.4966232678715 13.2814286544236
"217835" 13.6950932059561 13.7350937534606 13.6729794709954 13.6989904469866 14.0027510174321 13.9458702320345 13.8824887231387 13.8570074303215 13.4092813780976 13.8290885302068
"217837" 13.5902168559816 13.7469053551355 13.7137876796724 13.549617177061 13.8687186737561 13.5679461558505 13.5025236700441 13.5270332330314 13.2814286544236 13.3142219729583
"217843" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217845" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217847" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217864" 13.5796320740756 13.6219040980584 13.5190997295358 13.4519758408915 13.5809512751292 13.5240571651017 13.613693579136 13.5653108760857 13.7371461057668 13.8111508709558
"217866" 13.9166023121051 13.9384090771647 14.0410380271837 14.1513678506076 14.0804154566404 14.0031345661124 14.0248641084161 14.0122578888799 13.9725952547855 14.0529009139341
"217869" 15.1912536243843 15.0509342095659 14.9063963644969 14.9331077645562 15.0919434496199 15.4103780086462 15.1914162692474 15.2311995855646 15.0708416504584 14.9907117371127
"217874" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217882" 13.7701030008411 13.6445728935913 13.5984607184163 13.2814286544236 13.4849185912513 13.4625758945555 13.6333160283829 13.5153587486001 13.6223863215708 13.5523577999574
"217887" 13.7904089650796 13.5377527862276 13.4661837687153 13.3149844840903 13.587518439553 13.6429219078642 13.6285251814389 13.472574972612 13.7456204159259 13.7321451813683
"217893" 13.8336596814975 13.7091960850803 13.3205410073144 13.300791136546 13.6775345949138 13.554469144457 13.7210674452177 13.7318493839697 13.5294335745279 13.5599767371982
"217935" 13.2814286544236 13.337718261232 13.4493171597828 13.6356733683188 13.6177830869132 13.4780092257534 13.4998724577513 13.4432669104518 13.5575380855728 13.4663987241799
"217944" 13.2814286544236 13.325674387804 13.2814286544236 13.2814286544236 13.2814286544236 13.3506036713607 13.3708480721073 13.3398386907894 13.2814286544236 13.2814286544236
"217946" 13.2814286544236 13.2814286544236 13.3021458941469 13.2814286544236 13.2814286544236 13.3986773366794 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"217951" 13.3210819408106 13.2814286544236 13.3068429676361 13.2814286544236 13.2952806818146 13.2993092973861 13.3107272382642 13.3052970418078 13.2814286544236 13.3046203463716
"217980" 13.913353831448 13.7898275519782 13.6676158893466 13.8642505323382 13.8896999460266 13.9087988309223 13.7802712651171 13.8494222918156 13.9849068571208 14.0609805912186
"217995" 13.6013162486316 13.7852387449262 13.9079585792774 13.7554279501289 13.9294971512934 13.8426959123595 13.7806910041875 13.7160760176547 13.374299031078 13.8554231833879
"218030" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218035" 13.6328059341628 13.8481574714682 14.0165503163778 13.3202026392704 13.8095466238597 13.6393240318709 13.7511041178272 13.7733137686083 13.7600080375209 13.7636998450883
"218038" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218066" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218100" 13.3096674679172 13.750900713566 13.652478578872 13.6386224121319 13.7993759349433 13.7160313880012 13.6289977540102 13.7622046610418 13.3499826842805 13.5510890929796
"218103" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218121" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4571885853698 13.4752413442502 13.2814286544236 13.2814286544236 13.2814286544236
"218138" 13.5066109778469 13.6163471616996 13.5578583198478 13.7151645120692 13.605602280075 13.517619711411 13.5255434021994 13.5160526166064 13.3177935915728 13.6231072554982
"218165" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218194" 13.5565349246389 13.4627513750218 13.6594659219436 13.5389239875282 13.6588296037473 13.4434028470662 13.4177977884916 13.2814286544236 13.479619330784 13.527311239844
"218203" 13.3944039955699 13.6085946758959 13.2814286544236 13.2814286544236 13.2814286544236 13.5512309145202 13.5018111742635 13.5549881350258 13.6420168491561 13.3671258340059
"218210" 14.0010231452476 13.9639473075331 13.9791426216386 14.2120734898133 14.2664638733002 14.1454709169501 13.9881978265829 14.1236231874994 14.0773169943919 14.0166218012845
"218214" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.6100913233919 13.5742796391021 13.429702428155 13.6147028314837 13.2814286544236
"218215" 13.2814286544236 13.3139291543026 13.2814286544236 13.4855412968669 13.3464067661576 13.6531650373936 13.5420304874375 13.517022672234 13.3071792849836 13.4620108134851
"218232" 13.383520148624 13.7143613998913 13.2814286544236 13.813381144928 13.2814286544236 13.5294813486183 13.6487800006314 13.6979700885329 13.2814286544236 13.6372325959906
"218236" 14.2808116423377 14.0277435545998 13.2814286544236 14.0390111458285 13.9816066173153 13.8255285794137 13.8799628565444 14.1257339425464 14.0411117131216 13.9225195534019
"218268" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218271" 13.761820401079 13.9359815192742 13.8652103921652 13.8452319176325 13.8009822613694 13.7421620648142 13.7887667961782 13.8759114781471 13.8421729375437 13.7904652339975
"218275" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3542625342661 13.2814286544236 13.2814286544236
"218294" 13.3015977425861 13.6292297330473 13.471873510878 13.7163674960992 13.5287731114662 13.5423618927184 13.4059384654115 13.4580884306796 13.3116672147078 13.4532438153918
"218311" 13.2814286544236 13.2988033468054 13.2961046092585 13.3485897040743 13.318096183167 13.2814286544236 13.4147054907234 13.4179565764242 13.2814286544236 13.3082133804989
"218314" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.4598464434757 13.3707969034536 13.4464654545626 13.2814286544236 13.2814286544236
"218333" 13.4425358468564 13.86699300401 13.7956258868268 13.8084839666497 13.9832545865093 13.915908500268 13.8105955682643 13.8279197244576 13.2814286544236 13.6062516954754
"218335" 13.9650314670701 14.3171916620743 14.1826422323728 14.2299838073915 14.4204463689795 14.209018975009 14.213263560304 14.2061274432704 14.0420059476366 14.2339325716369
"218341" 13.7563481066254 13.5226248226965 13.2814286544236 13.4779907023972 13.5759708358161 13.5051191985503 13.5117332671598 13.4574799933795 13.7544348729284 13.5349242555814
"218343" 13.490730645547 13.5332286152793 13.5653053917715 13.7520467893696 13.5468876772635 13.6956245188843 13.4010118167748 13.5858728718541 13.6462549718977 13.5263714313616
"218397" 14.1941901539123 14.0543042296906 13.8102814405186 14.2545733189898 13.9032601182989 14.2041474807996 14.0582439331658 13.998855472642 14.3261872875142 13.9741608909377
"218440" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218441" 13.5362779773242 13.62613782663 13.2814286544236 13.6296460882118 13.7204963949286 13.6917266210281 13.5724181052111 13.7007549199729 13.2814286544236 13.7285752585943
"218442" 14.3312395192392 14.3291687469123 14.3900468401045 14.3530163633825 14.1844591349781 14.4639514990886 14.287151068295 14.4657636452855 14.2772908813124 14.2196862767423
"218454" 13.5280868774043 13.4901144742115 13.3754122907465 13.2814286544236 13.6426286582176 13.718049133057 13.6826513021703 13.8746618532332 13.547049770386 13.4644986455523
"218460" 13.5098585321636 13.5655889248019 13.296101504402 13.2814286544236 13.6783551671629 13.6751538317477 13.5399533079288 13.4908016916472 13.9320692938088 13.3332838601978
"218461" 13.4790178121465 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3453959327959 13.2814286544236 13.3502817451156 13.2814286544236
"218476" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218490" 14.6204510054936 14.4301709145518 14.4383086871344 14.3948068359653 14.4166476456699 14.5062881772823 14.4504551236657 14.373412802693 14.6345401363692 14.5040791282746
"218503" 13.9618924799952 14.0002725460881 14.339017059997 14.0885560094126 13.9046064187705 14.0066916935191 14.0047913445657 14.1913550856539 14.0174360394215 14.0416875945041
"218506" 13.8871178621886 13.6806078641995 13.2814286544236 13.5376026480466 13.7626296807281 13.6848282476364 13.6619020851804 13.7065549064277 13.2814286544236 13.6808667043032
"218518" 14.0270994428235 13.7197110023697 13.8736889840244 13.4405457360509 13.7065725689306 13.884121382017 13.9901690251211 13.9718096426813 14.1094036061133 13.9565184476306
"218543" 13.8415525726736 13.6964497865749 13.4969704819519 13.8048172526172 13.6362536499011 13.7544330362897 13.7717828630628 13.6671957707611 13.6027696943 13.6698774154431
"218544" 13.4329830148182 13.6520728957047 13.527902534615 13.2814286544236 13.2814286544236 13.5097902303274 13.5554851075453 13.5689024263084 13.4919158495305 13.4211312744863
"218581" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218613" 13.9205634713481 13.5143139001803 13.6651422811719 13.7083235985539 13.6915925851306 13.7134965862367 13.6619818493016 13.5626991506219 13.7853735106922 13.6897617839217
"218624" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218629" 14.0174448531043 13.7478742525996 13.6066779631304 13.7841870531678 13.7022863799864 13.7473950360057 13.76890684231 13.7205784193339 13.8880262588089 13.6582935993864
"218630" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.359531124241 13.3152547979588 13.3663981907575 13.3110926136301 13.6165409219962
"218639" 13.5642341796389 13.3716857569165 13.6069347320849 13.558266741792 13.6362391077422 13.5834687897225 13.5964981984834 13.5073250254577 13.7254135643987 13.6515630155539
"218693" 13.3094196553214 13.4162328595735 13.2814286544236 13.2814286544236 13.3596326113486 13.3575780516444 13.3623734162538 13.4311349251111 13.2814286544236 13.3167945023168
"218699" 13.2814286544236 13.6337688058939 13.7554136010238 13.3008130059839 13.2952840105435 13.5083862245526 13.6532059257867 13.688269550121 13.4254703169964 13.338230811377
"218734" 13.778024285122 13.6256452892246 13.2814286544236 13.6530462972775 13.3717643566032 13.4531531439261 13.5619581321017 13.4519325887936 13.5479500256853 13.6530513311594
"218739" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218756" 13.2814286544236 13.8722982052958 13.2814286544236 13.6609037390645 13.2814286544236 13.6941833302601 13.7171761787001 13.723445160339 14.0427640292419 13.7146106519446
"218763" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218772" 13.3051229805005 13.2814286544236 13.2814286544236 13.2814286544236 13.2949465626436 13.4114299647223 13.3316075569757 13.3047294896233 13.2814286544236 13.3040568332796
"218793" 13.4935311256143 13.6247494060471 13.2814286544236 13.6935150232481 13.4021023800223 13.3815594092019 13.5141340956901 13.4889729248358 13.4383748531347 13.5063943302919
"218811" 14.7494336158248 14.472243061038 14.4852767360046 14.6162219957534 14.5895668494428 14.6321302074806 14.3871172510797 14.6844245716321 14.6353845819572 14.5452149088643
"218820" 13.4513865204155 13.4622962452954 13.5306773559731 13.4100199245412 13.4423487589569 13.462768823611 13.3756156406293 13.4875341247451 13.4066800994721 13.3535607525197
"218832" 13.5687638537974 13.7819240430288 14.0356750495129 13.7508269050717 13.7087680232156 13.6987892497304 13.8091804727741 13.8959947487883 13.673376843298 13.7364247210151
"218850" 13.6928020456452 13.5132872776142 13.7487685379888 13.6531061017242 13.7434206325953 13.4911628915233 13.5832700356319 13.6460866640451 13.6102740205901 13.7826725702549
"218865" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218877" 13.3995098902595 13.3991728680143 13.5177209266603 13.2814286544236 13.2814286544236 13.4889744763397 13.3053471340914 13.4620128299331 13.2814286544236 13.2814286544236
"218885" 13.2814286544236 13.5630070850541 13.2814286544236 13.5849522445791 13.3153486845445 13.4396757319889 13.4547787100685 13.4100653679757 13.5975540945467 13.6113512381359
"218914" 14.1728910836167 14.1923279626439 14.1825842488991 14.0675727524169 14.2602339105519 14.3191218197257 14.1728531134931 14.2875381479794 14.4895948881201 14.3965908172421
"218921" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218952" 14.8472837374221 14.5293565580642 14.4460401411387 14.5480648473077 14.6939370026365 14.9142410761004 14.6222515304758 14.8302681848609 14.610436164093 14.5949407663548
"218973" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"218975" 14.1411269123586 14.1107610079091 14.1207750725222 13.9182743217834 14.0488436634049 14.2021569124267 14.1724631564761 14.064204433476 14.2201719024922 14.1316814765951
"218977" 13.2814286544236 13.3221559409119 13.3401049657386 13.2814286544236 13.3449027685224 13.3067380877701 13.3292866879988 13.3415191226067 13.3207442681236 13.5099487464873
"218989" 13.3312277475493 13.2814286544236 13.7780102744372 13.6162538646052 13.5841019075903 13.3947755777409 13.6598516899539 13.5049434790705 13.2814286544236 13.2814286544236
"219019" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219022" 13.8956317611823 13.8722513018239 13.7744761947749 13.7167353486437 13.8199712651548 13.7784056048732 13.7633868985186 13.7640811330945 14.0742585242592 13.7596300496116
"219024" 13.6985988715205 13.9045676064389 13.9858195556179 13.8381719380389 13.8274427554678 13.9736100803517 13.9203842634626 13.9554246288643 13.8533673073616 13.972272879359
"219026" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219033" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219038" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219072" 13.5995812083693 13.4855334233106 13.6001565183552 13.5226331314859 13.2814286544236 13.551752329074 13.451608368436 13.5768471102649 13.5696146949519 13.5554025648519
"219094" 13.660056510169 13.5635467673184 13.524118006353 13.6678502741289 13.5130476320995 13.4943493454751 13.5286546977318 13.5654733033953 13.5276914789079 13.6730403131778
"219103" 13.3012577556636 13.2814286544236 13.3742270437934 13.2814286544236 13.2814286544236 13.3482924878457 13.4634668829603 13.3568811726652 13.2814286544236 13.5203390721438
"219105" 13.5784781376002 13.4084631630938 13.2814286544236 13.4846366710428 13.4619724538572 13.4617403558212 13.4187770311029 13.4258518741306 13.3822516587586 13.2814286544236
"219114" 13.3971426137341 13.2814286544236 13.2814286544236 13.4493934936332 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219131" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219132" 13.4805330399512 13.6813470191339 14.003479579764 13.6939462083352 13.8615813229176 13.5286354416194 13.5915818511762 13.4078029203759 13.7203711162292 13.7434390209975
"219134" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3067078485626 13.2814286544236 13.2814286544236 13.2814286544236 13.2948039039158
"219135" 14.2893287723705 14.1149030951744 13.8174651994838 14.1328391136215 14.2977789209307 14.1257360162072 14.2769506808959 14.3207442092917 14.1031569625039 14.1601209565012
"219140" 13.9411158059272 14.1350240662875 14.5508304664488 14.0477132491038 13.8997723936912 14.3537520642902 14.248564810087 14.2372781275336 14.2913560218137 14.1908099065173
"219144" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3898672311303 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219148" 13.9932190259879 13.6799800530609 13.8617647698332 13.6769040045323 13.9174418126626 13.7792611054593 13.7029134449953 13.7992915217899 13.9968838068991 13.8464724079102
"219149" 13.2814286544236 13.2814286544236 13.3344042664997 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219150" 13.617765234896 13.5726435030339 13.6387431574098 13.4697463477361 13.5464949638719 13.5311073831022 13.685967040511 13.6321556920488 13.6678772930809 13.4663600388994
"219151" 13.2814286544236 13.2814286544236 13.302205689793 13.3088764906566 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219158" 14.1793276925989 14.0532457509158 13.7573729976914 13.6799015734877 13.6719149851778 13.9699298769654 13.8909716073875 14.0083474746995 13.9289717550382 13.9468323532923
"219170" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"219181" 13.2814286544236 13.84574759846 13.3873307704888 13.2814286544236 13.2814286544236 13.2814286544236 13.5106172225427 13.6107326756866 13.388686503631 13.3297566150279
"219189" 13.7873732882659 13.7066461406736 13.7211407436067 13.676658383801 13.8672667210458 13.7613774166597 13.7450858263743 13.8823598341658 13.6207103365207 13.6257564619679
"219228" 13.3235203595842 13.3115306621796 13.404273218263 13.2814286544236 13.3841799316467 13.5660355718463 13.4009748472556 13.4142002751481 13.3409255062952 13.5627534316978
"219249" 13.2814286544236 13.706465736986 13.2814286544236 13.2814286544236 13.3016718363682 13.5189356447211 13.5132918324044 13.7408185506681 13.2814286544236 13.6517695731809
"219257" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"223227" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2948368548245
"223254" 13.372304671203 13.495775825646 13.3343520702249 13.4900907744297 13.5844150245045 13.5306573142066 13.4733993614141 13.4582979674243 13.2814286544236 13.2814286544236
"223255" 13.4310472376162 13.4575963216003 13.5550888160351 13.4170580451993 13.4240193959411 13.4984037162453 13.4851074541208 13.4547148640666 13.5337524427492 13.4369043099596
"223262" 13.423906362599 13.2814286544236 13.3470943938937 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"223267" 13.2814286544236 13.4788530006435 13.2814286544236 13.3915831775389 13.300995289102 13.335516724405 13.4082312330503 13.3180131639036 13.3070919086089 13.4547750067031
"223272" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"223332" 13.3185342060813 13.3320792216235 13.3301107688973 13.295140015652 13.3350890298377 13.317182675453 13.3192570212414 13.3227710912571 13.2814286544236 13.3510246387266
"223337" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"223433" 13.305511165248 13.4315643375305 13.2814286544236 13.2814286544236 13.3248759741238 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"223435" 13.2814286544236 13.4503057582458 13.5914072396483 13.2814286544236 13.5838875865645 13.2814286544236 13.5313886504265 13.7538254341171 13.7700523778575 13.5868269028254
"223453" 13.940475154157 13.881709929604 13.7262412499566 13.8591044866404 13.8794887677293 13.7012440131785 13.7914105877659 13.8455339410867 13.9506807594825 13.7806475116153
"223455" 13.3927548655172 13.5878131417769 13.6953475268074 13.5546479569629 13.7649766687232 13.8856770540274 13.786297789945 13.6773377757528 13.6468849404645 13.8852047824364
"223473" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2983344907626 13.2814286544236 13.2814286544236 13.2814286544236
"223499" 14.083237301159 14.1746107013146 14.3225627080225 14.1250492421382 14.422203288328 14.1462020022103 14.2226338438985 14.0298359136997 14.3601184113871 14.1177362090607
"223513" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
